Name,Year_of_Release,Genre,Publisher,Critic_Score,ESRB_Rating,Global_Sale
Overlord,2007,Strategy,Codemasters,81,T,0.02
Spirits and Demons: 5 Game Pack,2015,Misc,Focus Multimedia,,,0.02
Tengen Toppa Gurren-Lagann,2007,Action,Konami Digital Entertainment,,,0.02
Pebble Beach Golf Links,1994,Sports,Sega,,,0.02
Sugoi Hebereke,1994,Fighting,Sunsoft,,,0.02
Veggy World,2011,Shooter,Jack of All Games,,E,0.02
Balls of Fury,2007,Sports,Zoo Digital Publishing,19,E10+,0.02
Quake 4,2005,Shooter,Activision,81,M,0.02
FIFA Soccer 09,2008,Sports,Electronic Arts,77,E,0.02
Dakar 2: The Worlds Ultimate Rally,2003,Racing,Acclaim Entertainment,,,0.02
East India Company,2009,Strategy,Paradox Interactive,67,T,0.02
Devil Survivor: Over Clock,2015,Strategy,Atlus,,,0.02
Higurashi Daybreak Portable Mega Edition,2009,Adventure,Alchemist,,,0.02
Command & Conquer: The First Decade,2006,Strategy,Electronic Arts,,,0.02
The Lord of the Rings: The Battle for Middle-Earth II,2006,Strategy,Electronic Arts,84,T,0.02
Shinken de Watashi ni Koi Shinasai! R,2012,Action,Minato Station,,,0.02
Whiteout,2002,Racing,Konami Digital Entertainment,50,T,0.02
Shiratsuyu no Kai,2013,Adventure,Idea Factory,,,0.02
Vampire Mansion: Linda Hyde,2011,Adventure,Unknown,,E10+,0.02
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,2008,Simulation,fonfun,,,0.02
XGRA: Extreme G Racing Association,2003,Racing,Acclaim Entertainment,69,T,0.02
Max Payne,2001,Shooter,Take-Two Interactive,89,M,0.02
Taito Legends 2,2006,Misc,Empire Interactive,67,T,0.02
The Sims: Complete Collection,2005,Simulation,Electronic Arts,,,0.02
Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,2009,Misc,PlayV,,,0.02
Kill.Switch,2004,Shooter,Zoo Digital Publishing,,T,0.02
"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",2010,Adventure,Idea Factory,,,0.02
Sniper Elite V2,2013,Shooter,505 Games,58,M,0.02
Jinsei Game Wii,2007,Misc,Takara Tomy,,,0.02
So Blonde,2008,Adventure,Eidos Interactive,,,0.02
SBK: Snowboard Kids,2005,Sports,Rising Star Games,63,E,0.02
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,2008,Misc,Benesse,,,0.02
Gekka Ryouran Romance,2011,Adventure,Idea Factory,,,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,2015,Misc,Namco Bandai Games,,,0.02
Guess the Logos,2004,Puzzle,Sega,,,0.02
Ore no Yome: Anata Dake no Hanayome,2010,Adventure,Idea Factory,,,0.02
Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,2015,Adventure,dramatic create,,,0.02
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,1996,Misc,Sonnet,,,0.02
Angelique Retour,2015,Action,Tecmo Koei,,,0.02
Final Approach 2: 1st Priority,2008,Adventure,Princess Soft,,,0.02
Homeworld,1998,Strategy,Vivendi Games,93,E,0.02
Back to the Future: The Game,2015,Adventure,Telltale Games,,,0.02
The Fast and the Furious,2007,Racing,Deep Silver,58,T,0.02
Moujuutsukai to Oujisama: Snow Bride,2011,Adventure,Idea Factory,,,0.02
Order of War,2009,Strategy,Square Enix,69,T,0.02
Detective Jinguuji Saburo: Ronde Revenge,2012,Action,Arc System Works,,,0.02
The Awakened Fate Ultimatum,2014,Role-Playing,Nippon Ichi Software,65,T,0.02
Casper: Spirit Dimensions,2002,Platform,TDK Mediactive,,E,0.02
Meitantei Evangelion,2007,Adventure,Broccoli,,,0.02
Tsuyo Kiss 2 Portable,2010,Adventure,NetRevo,,,0.02
Amatsumi Sora ni! Kumo no Hatate ni,2015,Adventure,Prototype,,,0.02
Butt-Ugly Martians: Zoom or Doom!,2002,Racing,Vivendi Games,,,0.02
Sacred Gold,2005,Role-Playing,Encore,,T,0.02
Mar Heaven: Karudea no Akuma,2006,Role-Playing,Konami Digital Entertainment,,,0.02
Command & Conquer 3: Deluxe Edition,2008,Strategy,Electronic Arts,,,0.02
Taishou Moebius Line Vitable,2016,Adventure,dramatic create,,,0.02
Sacred 3,2014,Role-Playing,Deep Silver,57,M,0.02
Brain Dead 13,1996,Adventure,Coconuts Japan,,,0.02
Robotics;Notes,2012,Adventure,5p,,,0.02
Maximum Capacity: Hotel Giant,2002,Strategy,JoWood Productions,59,T,0.02
Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,2007,Misc,Tecmo Koei,,,0.02
T.A.C. Heroes : Big Red One,2010,Strategy,Storm City Games,,E10+,0.02
Super PickUps,2007,Racing,XS Games,,E,0.02
Dungeons & Dragons: Shadow over Mystara,2013,Role-Playing,Capcom,,,0.02
The King of Fighters NeoWave,2006,Fighting,SNK Playmore,62,T,0.02
Legend: Hand of God,2007,Role-Playing,DTP Entertainment,57,M,0.02
Aquanauts Holiday,1995,Adventure,Sony Computer Entertainment,,,0.02
Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,2007,Adventure,Marvelous Interactive,,,0.02
Natalie Brooks: Mystery at Hillcrest High,2012,Action,Licensed 4U,,,0.02
WRC 2: FIA World Rally Championship,2011,Racing,Ubisoft,,,0.02
Lara Croft and the Temple of Osiris,2014,Action,Square Enix,73,T,0.02
Hot n Cold,2009,Action,Majesco Entertainment,,,0.02
Nisenochigiri,2010,Adventure,Idea Factory,,,0.02
World Championship Poker featuring Howard Lederer: All In,2006,Misc,505 Games,,T,0.02
Wakeboarding Unleashed Featuring Shaun Murray,2003,Sports,Aspyr,67,E,0.02
Kikou Heidan J-Phoenix: Cobalt Shoutaihen,2002,Action,Takara,,,0.02
Last Escort,2006,Adventure,D3Publisher,,,0.02
SAW,2009,Action,Konami Digital Entertainment,55,M,0.02
Meikyuu Cross Blood: Reloaded,2011,Action,Unknown,,,0.02
Nicktoons Collection: Game Boy Advance Video Volume 3,2005,Misc,Majesco Entertainment,,,0.02
Livly Garden,2010,Simulation,Marvelous Interactive,,,0.02
Spider-Man 3,2007,Platform,Activision,62,T,0.02
Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,2011,Role-Playing,Starfish,,,0.02
Commando: Steel Disaster,2008,Shooter,Lexicon Entertainment,64,E10+,0.02
Aria: The Natural ~Tooi Yume no Mirage~,2006,Adventure,Alchemist,,,0.02
Fallout Trilogy,2004,Role-Playing,Ubisoft,,M,0.02
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,2008,Fighting,Marvelous Interactive,,,0.02
Gal Gun,2012,Shooter,Alchemist,,,0.02
Hakuouki: Yuugi Roku DS,2011,Adventure,Idea Factory,,,0.02
Shonen Jumps Shaman King: Master of Spirits 2,2005,Role-Playing,Konami Digital Entertainment,,,0.02
Toki no Kizuna: Hanayui Tsuzuri,2013,Adventure,Idea Factory,,,0.02
Period Cube: Torikago no Amadeus,2016,Action,Idea Factory,,,0.02
Koihime Enbu,2016,Fighting,Yeti,,,0.02
Rinne no Lagrange: Kamogawa Days,2012,Adventure,Namco Bandai Games,,,0.02
Samurai Warriors: Sanada Maru,2016,Action,Tecmo Koei,,,0.02
Code R,1998,Adventure,Quintet,,,0.02
Spider-Man: Web of Shadows,2008,Action,Activision,52,T,0.02
The Idolmaster: Gravure For You! Vol.8,2012,Action,Namco Bandai Games,,,0.02
Disney Sports Football,2002,Sports,Unknown,62,E,0.02
Chicken Hunter,2007,Shooter,Phoenix Games,39,E10+,0.02
Kao Challengers,2005,Platform,Atari,57,E,0.02
Hakuoki: Shinkai - Furi no Shou,2015,Action,Idea Factory,,,0.02
Jake Hunter: Detective Chronicles,2008,Adventure,Aksys Games,47,T,0.02
Demolition Company: Gold Edition,2011,Simulation,Unknown,,,0.02
Headhunter: Redemption,2004,Action,Sega,59,M,0.02
Onechanbara Special,2011,Action,D3Publisher,,,0.02
Jewel Master: Cradle Of Rome 2,2011,Puzzle,Rising Star Games,,E,0.02
Daikaijuu Battle: Ultra Coliseum,2008,Fighting,Namco Bandai Games,,,0.02
Oil Rush,2012,Strategy,Iceberg Interactive,67,,0.02
Cartoon Network Battle Crashers,2016,Action,FuRyu Corporation,,E10+,0.02
Saki: Achiga-Hen Portable,2013,Adventure,Alchemist,,,0.02
Polar Bowler,2008,Sports,Mumbo Jumbo,,E,0.02
Minna de Dokusho: Keatai Shousetsu Desu,2008,Misc,Dorart,,,0.02
Prehistorik Man,2001,Platform,THQ,69,E,0.02
Winter Sports 2011,2011,Sports,DTP Entertainment,,,0.02
The Lord of the Rings Online: Mines of Moria,2008,Role-Playing,Codemasters Online,85,T,0.02
F1 2002,2002,Racing,"Destination Software, Inc",,E,0.02
Chicago Enforcer,2005,Shooter,Kemco,33,M,0.02
Chevrolet Camaro: Wild Ride,2010,Racing,Storm City Games,,E,0.02
Stormrise,2009,Strategy,Sega,42,M,0.02
Jinguuji Saburou DS: Akai Chou,2010,Adventure,Arc System Works,,,0.02
Dance Dance Revolution Extra Mix,2001,Simulation,Konami Digital Entertainment,,,0.02
UnchainBlades EXXiV,2012,Role-Playing,FuRyu,,,0.02
Puyo Puyo Chronicle,2016,Action,Sega,,,0.02
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,2008,Adventure,Namco Bandai Games,,,0.02
Ferrari Challenge Trofeo Pirelli Deluxe,2009,Racing,System 3 Arcade Software,,,0.02
Rat Attack!,2000,Puzzle,Mindscape,,,0.02
Agatha Christie: The ABC Murders,2016,Adventure,Microids,,,0.02
Kawaii Koinu DS 3,2010,Simulation,MTO,,,0.02
Super Bowling,1999,Sports,Athena,,,0.02
Painkiller,2004,Shooter,DreamCatcher Interactive,81,M,0.02
Quantum Break,2016,Action,Microsoft Game Studios,66,M,0.02
Hoppie,2011,Platform,Jack of All Games,,E,0.02
Chuugen no Hasha: Sangoku Shouseiden,2006,Strategy,Namco Bandai Games,,,0.02
MuvLuv Double Pack,2016,Adventure,5p,,,0.02
Largo Winch .// Commando Sar,2002,Adventure,Ubisoft,,,0.02
Joker no Kuni no Alice: Wonderful Wonder World,2011,Adventure,Quinrose,,,0.02
Cross Treasures,2009,Role-Playing,Square Enix,,,0.02
Ruff Trigger: The Vanocore Conspiracy,2006,Platform,Natsume,57,E10+,0.02
Princess Isabella: A Witchs Curse,2010,Adventure,Destineer,,E,0.02
War Leaders: Clash of Nations,2009,Strategy,CDV Software Entertainment,,T,0.02
Caspers Scare School: Spooky Sports Day,2009,Sports,Blast! Entertainment Ltd,,E,0.02
Timmy Time,2011,Action,Avanquest,,,0.02
Silent Bomber,1999,Action,Virgin Interactive,,,0.02
PDC World Championship Darts: Pro Tour,2010,Sports,O-Games,,,0.02
Nervous Brickdown,2007,Puzzle,Eidos Interactive,70,E,0.02
Samurai & Dragons,2012,Action,Sega,,,0.02
Elminage Original: Majo to Megami to Kamigami no Yubiwa,2011,Role-Playing,Starfish,,,0.02
TalkMan,2006,Misc,Sony Computer Entertainment,,,0.02
Niko Puchi Girls Runway,2015,Misc,Happinet,,,0.02
XGRA: Extreme G Racing Association,2003,Racing,Acclaim Entertainment,66,T,0.02
Uta no * Prince-Sama,2010,Adventure,Broccoli,,,0.02
CV Casting Voice,2014,Adventure,Namco Bandai Games,,,0.02
Otoko Yukaku,2015,Action,D3Publisher,,,0.02
Elminage Gothic: Ulm Zakir to Yami no Gishiki,2012,Role-Playing,Starfish,,,0.02
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,2006,Misc,Sega,,,0.02
Gakuen K: Wonderful School Days,2014,Adventure,Idea Factory,,,0.02
Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,2011,Action,Namco Bandai Games,,,0.02
Mushishi: Amefuru Sato,2008,Simulation,Marvelous Interactive,,,0.02
Airport Simulator,2011,Simulation,Unknown,,,0.02
Arcana Famiglia: Vascello Phantasma no Majutsushi,2012,Action,Comfort,,,0.02
The Legend of Heroes: Trails in the Sky Second Chapter,2013,Role-Playing,Falcom Corporation,,,0.02
Motocross Mania 3,2005,Racing,Take-Two Interactive,38,T,0.02
Winning Post 7: Maximum 2007,2007,Sports,Tecmo Koei,,,0.02
ESPN MLS ExtraTime 2002,2002,Sports,Konami Digital Entertainment,68,E,0.02
Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,2010,Action,Russel,,,0.02
Vitamin R,2013,Adventure,D3Publisher,,,0.02
Fist of the North Star: Kens Rage 2,2013,Fighting,Tecmo Koei,40,M,0.02
Hellgate: London,2007,Role-Playing,Electronic Arts,70,M,0.02
Storm Lover 2nd V,2016,Adventure,D3Publisher,,,0.02
Tenkai Knights: Brave Battle,2014,Action,Namco Bandai Games,26,E10+,0.02
Dragon Ball Z: Buus Fury / Dragon Ball GT: Transformation,2006,Action,Atari,,,0.02
Guitar Freaks V2 & DrumMania V2,2006,Simulation,Konami Digital Entertainment,,,0.02
Puzzle City,2009,Puzzle,Destineer,,E,0.02
Backyard Baseball 09,2008,Sports,Atari,,E,0.02
Dance! Its Your Stage,2011,Misc,DTP Entertainment,,,0.02
TOCA Race Driver 3,2006,Racing,Codemasters,84,E10+,0.02
The Sims 2: Happy Holiday Stuff,2006,Simulation,Electronic Arts,,T,0.02
Broken Sword 5: The Serpents Curse,2015,Adventure,Revolution Software,77,T,0.02
Cartoon Network Battle Crashers,2016,Action,FuRyu Corporation,21,E10+,0.02
Pastel Chime Continue,2010,Adventure,5p,,,0.02
Zwei!!,2008,Role-Playing,Falcom Corporation,,,0.02
Super Dungeon Bros,2016,Action,Nordic Games,43,E10+,0.02
Ro-Kyu-Bu! Lost Secret,2013,Adventure,Kadokawa Shoten,,,0.02
Pump It Up: Exceed,2005,Misc,Mastiff,74,T,0.02
Malice,2004,Platform,Evolved Games,51,T,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,2016,Misc,Namco Bandai Games,,,0.02
Littlest Pet Shop,2008,Simulation,Electronic Arts,,E,0.02
Defendin De Penguin,2008,Strategy,Zushi Games,,,0.02
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,2008,Role-Playing,Sega,,,0.02
Kokoro Connect: Yochi Random,2012,Action,Namco Bandai Games,,,0.02
Just Sing,2016,Misc,Ubisoft,60,E10+,0.02
X-Plane 10 Global,2013,Simulation,Aerosoft,,,0.02
Warship Gunner 2 Portable,2009,Simulation,Tecmo Koei,,,0.02
Downtown Nekketsu Jidaigek,2015,Action,Arc System Works,,,0.02
B-17: Fortress in the Sky,2007,Simulation,DSI Games,38,E10+,0.02
Battle Princess of Arcadias,2013,Role-Playing,Nippon Ichi Software,69,T,0.02
Spanish for Everyone!,2007,Puzzle,Activision,,,0.02
Runaway: A Twist of Fate,2009,Adventure,Focus Home Interactive,66,,0.02
Rugby Union Team Manager 2017,2016,Simulation,Alternative Software,,,0.02
Chuck E. Cheeses Super Collection,2011,Action,UFO Interactive,,E,0.02
Uchuu Keiji Tamashii: The Space Sheriff Spirits,2006,Action,Namco Bandai Games,,,0.02
4 Play Collection - Dark Mysteries,2014,Misc,Avanquest Software,,,0.02
Mount & Blade Collection,2012,Role-Playing,Paradox Interactive,,,0.02
Car Battler Joe,2001,Role-Playing,Victor Interactive,77,E,0.02
Ridge Racer Unbounded,2012,Racing,Namco Bandai Games,72,T,0.02
Crime Scene,2009,Adventure,Nobilis,54,M,0.02
StormLover Karen!!,2011,Adventure,D3Publisher,,,0.02
Digimon Rumble Arena 2,2004,Fighting,Atari,65,T,0.02
Steins;Gate: Hiyoku Renri no Darling,2012,Adventure,5p,,,0.02
Ten Pin Alley 2,2008,Sports,XS Games,30,E,0.02
Garfield Gets Real,2009,Action,Zushi Games,39,E,0.02
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,2015,Action,Arc System Works,,,0.02
Coded Soul: Uke Keigareshi Idea,2008,Role-Playing,Sony Computer Entertainment,,,0.02
Lovely x Cation 1 & 2,2015,Action,5p,,,0.02
AIR,2007,Adventure,Prototype,,,0.02
Hana to Otome ni Shukufuku o: Harekaze no Okurimono,2010,Adventure,Alchemist,,,0.02
Azure Striker Gunvolt: Striker Pack,2016,Action,Inti Creates,,T,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,2015,Action,Namco Bandai Games,,,0.02
Virtua Pro Football,2006,Sports,Sega,,,0.02
Date-A-Live Twin Edition: Rio Reincarnation,2015,Action,Compile Heart,,,0.02
Natsuiro High School: Seishun Hakusho,2015,Action,D3Publisher,,,0.02
Adidas Power Soccer 98,1998,Sports,Psygnosis,,,0.02
Yu-Gi-Oh! 5Ds Wheelie Breakers (JP sales),2009,Racing,Konami Digital Entertainment,,,0.02
Heroes VS,2013,Fighting,Namco Bandai Games,,,0.02
God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,2016,Misc,Namco Bandai Games,,,0.02
Mini Ninjas,2009,Action,Eidos Interactive,74,E10+,0.02
Super Fruit Fall,2006,Puzzle,System 3 Arcade Software,,E,0.02
Sotsugyou II: Neo Generation Special,1995,Simulation,Imageworks,,,0.02
Kazoku Keikaku,2010,Adventure,CyberFront,,,0.02
Jelly Belly: Ballistic Beans,2009,Puzzle,Zoo Digital Publishing,,E,0.02
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,Shooter,Activision,,,0.02
Army Rescue,2009,Shooter,UFO Interactive,,E,0.02
Tom Clancys Splinter Cell Classic Trilogy HD,2011,Action,Ubisoft,67,M,0.02
Dark Tales: Edgar Allan Poes The Premature Burial,2012,Puzzle,Focus Multimedia,,,0.02
UFO: Trilogy,2007,Strategy,Unknown,,,0.02
Mount & Blade: Warband,2010,Role-Playing,Paradox Interactive,,,0.02
Aoishiro,2008,Adventure,Success,,,0.02
Virtual Kasparov,2002,Strategy,Titus,70,E,0.02
Worldwide Soccer Manager 2007,2006,Sports,Sega,87,E,0.02
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,2005,Platform,Global Star,57,E10+,0.02
Prince of Stride,2015,Adventure,Kadokawa Games,,,0.02
PC Engine Best Collection: Tengai Makyou Collection,2008,Role-Playing,Hudson Soft,,,0.02
Speed Kings,2003,Racing,Acclaim Entertainment,59,E,0.02
Wand of Fortune R,2016,Adventure,Idea Factory,,,0.02
ESPN MLS ExtraTime 2002,2002,Sports,Konami Digital Entertainment,68,E,0.02
Crysis: Warhead,2008,Shooter,Electronic Arts,84,M,0.02
The Sims 2: Family Fun Stuff,2006,Simulation,Electronic Arts,,T,0.02
Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,2010,Misc,Karin Entertainment,,,0.02
Kamen Rider: Battride War II,2014,Action,Namco Bandai Games,,,0.02
Dreamer Series: Horse Trainer,2008,Simulation,DreamCatcher Interactive,,,0.02
Hogs of War,2000,Strategy,Infogrames,62,T,0.02
Still Life 2,2009,Adventure,Rondomedia,67,M,0.02
Katekyoo Hitman Reborn! Dream Hyper Battle!,2007,Fighting,Marvelous Interactive,,,0.02
Muchi Muchi Pork & Pink Sweets,2011,Shooter,Cave,,,0.02
The Crew: Wild Run,2015,Action,Ubisoft,65,T,0.02
Vietcong,2003,Shooter,Gathering of Developers,74,T,0.02
Trapped Dead,2011,Strategy,Iceberg Interactive,50,,0.02
Meiji Toukyou Renka,2013,Adventure,Broccoli,,,0.02
Point Blank 3,2000,Shooter,Namco Bandai Games,78,T,0.02
Mushihimesama,2012,Action,Cave,,,0.02
Higurashi no Naku Koro ni: Jan,2009,Misc,AQ Interactive,,,0.02
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,2012,Action,Idea Factory,,,0.02
Triggerheart Excelica Enhanced,2009,Shooter,Alchemist,,,0.02
Elvandia Story,2007,Role-Playing,Spike,,,0.02
Kings Quest: The Complete Collection,2016,Adventure,Activision,,E10+,0.02
Battle Spirits: Kiseki no Hasha,2009,Role-Playing,Namco Bandai Games,,,0.02
Puzzle Star Sweep,1997,Puzzle,Midas Interactive Entertainment,,,0.02
Maximum Racing: Crash Car Racer,2010,Racing,Nordic Games,,E,0.02
Pillars of Eternity,2014,Role-Playing,Paradox Interactive,89,M,0.02
The Conveni 4,2006,Simulation,Hamster Corporation,,,0.02
Charlies Angels,2003,Action,Ubisoft,23,T,0.02
The Cheetah Girls,2006,Misc,Disney Interactive Studios,,E,0.02
The Testament of Sherlock Holmes,2012,Adventure,Focus Home Interactive,64,M,0.02
uDraw Studio: Instant Artist,2011,Misc,THQ,54,E,0.02
Starship Troopers,2005,Shooter,Empire Interactive,46,M,0.02
Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru,2016,Action,dramatic create,,,0.02
Seitokai no Ichizon: DS-suru Seitokai,2010,Adventure,Kadokawa Shoten,,,0.02
7 Roses: A Darkness Rises,2015,Misc,Avanquest Software,,,0.02
Teenage Mutant Ninja Turtles Double Pack,2006,Action,Konami Digital Entertainment,,,0.02
Prism Ark: Awake,2008,Adventure,5p,,,0.02
Disney Infinity,2013,Action,Disney Interactive Studios,,,0.02
Winter Blast: 9 Snow & Ice Games,2010,Sports,Destineer,,,0.02
Rozen Maiden: Duellwalzer,2006,Adventure,Taito,,,0.02
Rugby 06,2006,Sports,Electronic Arts,76,,0.02
Natsuiro High School: Seishun Hakusho,2015,Action,D3Publisher,,,0.02
Marvel Avengers: Battle for Earth,2012,Action,Ubisoft,62,T,0.02
Shrek / Shark Tale Game Boy Advance Video,2006,Misc,Hasbro Interactive,,,0.02
Urban Chaos: Riot Response,2006,Shooter,Eidos Interactive,72,M,0.02
Ginga Fukei Densetsu: Sapphire,1995,Shooter,Hudson Soft,,,0.02
This War of Mine,2016,Action,Deep Silver,,,0.02
Katekyoo Hitman Reborn!! Lets Ansatsu!? Nerawareta 10 Daime!,2007,Action,Marvelous Interactive,,,0.02
The Mummy,2002,Action,Ubisoft,72,E,0.02
Guitar Freaks V3 & DrumMania V3,2007,Simulation,Konami Digital Entertainment,,,0.02
The Crew: Wild Run,2015,Action,Ubisoft,74,T,0.02
Chrysler Classic Racing,2008,Racing,Zoo Games,,E,0.02
The Crow: City of Angels,1997,Action,Acclaim Entertainment,,,0.02
Military History: Commander - Europe at War,2009,Strategy,Slitherine Software,,,0.02
Heroes of the Pacific,2005,Simulation,Codemasters,76,T,0.02
Snow Portable,2007,Adventure,Prototype,,,0.02
Poyo Poyo Kansatsu Nikki,2012,Action,IE Institute,,,0.02
Bakumatsu Rock: Ultra Soul,2014,Misc,Marvelous Interactive,,,0.02
Jinsei Game DS,2006,Misc,Atlus,,,0.02
Guitar Freaks & DrumMania: Masterpiece Gold,2007,Simulation,Konami Digital Entertainment,,,0.02
Broken Sword: The Sleeping Dragon,2003,Adventure,THQ,77,T,0.02
Darksiders,2010,Action,THQ,82,M,0.02
Reversal Challenge,2009,Misc,Tommo,,E,0.02
Tycoon City: New York,2006,Strategy,Atari,67,T,0.02
Miyako,2010,Adventure,Idea Factory,,,0.02
Motto NUGA-CEL!,2010,Adventure,Idea Factory,,,0.02
Chili Con Carnage,2007,Shooter,Eidos Interactive,74,M,0.02
NHL 09,2008,Sports,Electronic Arts,62,E10+,0.02
Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),2007,Strategy,Konami Digital Entertainment,,,0.02
Super Dodge Ball,1995,Sports,Technos Japan Corporation,,,0.02
11eyes: CrossOver,2010,Adventure,5p,,,0.02
God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,2016,Action,Namco Bandai Games,,,0.02
Gon: BakuBakuBakuBaku Adventure,2012,Action,Namco Bandai Games,,,0.02
Style Book: Junior City,2006,Misc,Namco Bandai Games,,,0.02
Atlantic Quest,2011,Puzzle,Avanquest,,,0.02
Earth Seeker,2011,Role-Playing,Kadokawa Shoten,,,0.02
"Warhammer 40,000: Dawn of War: Soulstorm",2008,Strategy,THQ,,,0.02
Thomas & Friends: Hero of the Rails,2010,Misc,Unknown,,,0.02
Grisaia no Rakuen: Le Eden de la Grisaia,2014,Adventure,Prototype,,,0.02
Abunai: Koi no Sousa Shitsu,2015,Action,Asgard,,,0.02
PopCap Hits!,2011,Misc,PopCap Games,,,0.02
Barbie as the Princess and the Pauper,2004,Adventure,Vivendi Games,,E,0.02
Tantei Opera: Milky Holmes,2010,Adventure,Unknown,,,0.02
New Atelier Rorona: Hajimari no Monogatari,2015,Action,Tecmo Koei,,,0.02
Entaku no Seito: The Eternal Legend,2012,Role-Playing,Kadokawa Games,,,0.02
Rainbow Islands Revolution,2005,Platform,Rising Star Games,54,E,0.02
WorldShift,2009,Strategy,Playlogic Game Factory,63,T,0.02
My Hero: Doctor,2009,Action,Majesco Entertainment,,E10+,0.02
Dynasty Warriors: Eiketsuden,2016,Action,Tecmo Koei,,,0.02
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,2007,Role-Playing,Sega,,,0.02
Monster High: New Ghoul in School,2015,Action,Little Orbit,,E,0.02
Cabelas Alaskan Adventure,2006,Sports,Activision,,,0.02
