Name,Year_of_Release,Genre,Publisher,Critic_Score,ESRB_Rating,Global_Sale
Fight Night Round 2,2005,Fighting,Electronic Arts,87,T,170000
Jewel Match,2010,Puzzle,PlayV,,E,170000
Backbreaker,2009,Sports,NaturalMotion,58,E,170000
Disney's Atlantis: The Lost Empire,2001,Platform,Sony Computer Entertainment,73,E,170000
The King of Fighters 97,1998,Fighting,SNK,,,170000
Power Pro Kun Pocket,1999,Sports,Konami Digital Entertainment,,,170000
Tamagotchi no Narikiri Challenge,2010,Action,Namco Bandai Games,,,170000
Horrid Henry: Missions of Mischief,2010,Adventure,SouthPeak Games,,E,170000
Sumikko Gurashi: Koko ga Ochitsukundesu,2014,Action,Nippon Columbia,,,170000
Stormrise,2009,Strategy,Sega,51,M,170000
Lost in Blue 3,2007,Adventure,Konami Digital Entertainment,59,E10+,170000
Space Battleship Yamato: Harukanaru Hoshi Iscandar,1999,Strategy,Namco Bandai Games,,,170000
Sound Novel Evolution 1: Otogirisou Sosei-Hen,1999,Adventure,ChunSoft,,,170000
MLB 11: The Show,2011,Sports,Sony Computer Entertainment,77,E,170000
Pictionary,2010,Puzzle,THQ,,E,170000
X-Men: The Official Game,2006,Action,Activision,52,T,170000
Psi-Ops: The Mindgate Conspiracy,2004,Shooter,Midway Games,84,M,170000
Hitman: HD Trilogy,2013,Action,Square Enix,69,M,170000
SWAT: Global Strike Team,2003,Shooter,Vivendi Games,69,M,170000
Cabelas Legendary Adventures,2008,Sports,Activision,,T,170000
Goblin Commander: Unleash the Horde,2003,Strategy,Jaleco,68,T,170000
MX World Tour Featuring Jamie Little,2005,Racing,Play It,52,E,170000
Hello Kitty: Happy Party Pals,2005,Misc,THQ,,,170000
Backyard NFL Football 09,2008,Sports,Atari,,,170000
World Destruction League: Thunder Tanks,2000,Action,3DO,65,T,170000
Tom Clancys Ghost Recon: Future Soldier,2012,Shooter,Ubisoft,71,M,170000
Yu-Gi-Oh! Zexal World Duel Carnival,2013,Misc,Konami Digital Entertainment,,,170000
Backyard Baseball 10,2009,Sports,Atari,,E,170000
Resident Evil Directors Cut: Dual Shock Edition,1997,Action,Capcom,,,170000
Squeeballs Party,2009,Puzzle,Performance Designed Products,,E10+,170000
Lets TAP,2008,Misc,Sega,70,E,170000
Broken Sword: Shadows of the Templars - The Directors Cut,2009,Adventure,Ubisoft,,,170000
The King of Fighters 95,1996,Fighting,Sony Computer Entertainment,,,170000
RoadKill,2003,Action,Midway Games,71,M,170000
Mobile Suit Gundam: Extreme VS Force,2015,Action,Namco Bandai Games,57,E10+,170000
Hanjuku Eiyuu Tai 3D,2003,Role-Playing,Square Enix,,,170000
Marvel Super Hero Squad: The Infinity Gauntlet,2010,Action,THQ,54,E10+,170000
.hack//G.U. Vol.3//Redemption,2007,Role-Playing,Namco Bandai Games,,,170000
The Chronicles of Narnia: Prince Caspian,2008,Action,Disney Interactive Studios,56,T,170000
Super Robot Taisen Compact 2 Dai-1-Bu,2000,Strategy,Namco Bandai Games,,,170000
Looney Tunes: Back in Action,2003,Platform,Warner Bros. Interactive Entertainment,64,E,170000
SingStar Motown,2009,Misc,Sony Computer Entertainment,,,170000
Tak: The Great Juju Challenge,2005,Platform,THQ,52,E,170000
Macross Ultimate Frontier,2009,Action,Namco Bandai Games,,,170000
Professor Heinz Wolffs Gravity,2008,Puzzle,Deep Silver,63,E,170000
Age of Empires III: Complete Collection,2009,Strategy,Microsoft Game Studios,,T,170000
Top Spin 2,2006,Sports,Take-Two Interactive,75,E,170000
Captain America: Super Soldier,2011,Action,Sega,60,T,170000
Danganronpa 2: Goodbye Despair,2014,Misc,Nippon Ichi Software,81,M,170000
Hunter: The Reckoning Redeemer,2003,Action,Interplay,72,M,170000
Monkey Island: Special Edition Collection,2011,Adventure,LucasArts,,,170000
Tokyo Xtreme Racer,1999,Racing,Genki,,,170000
Fighter Maker,1998,Fighting,Agetec,,,170000
Thief: Deadly Shadows,2004,Action,Eidos Interactive,82,M,170000
MotoGP 10/11,2011,Racing,Capcom,68,E,170000
NBA 09: The Inside,2008,Sports,Sony Computer Entertainment,79,E,170000
Mercury Meltdown Revolution,2007,Action,Ignition Entertainment,77,E,170000
Batman Begins,2005,Action,Electronic Arts,61,E10+,170000
Ringling Bros. and Barnum & Bailey: Circus Friends,2009,Action,Take-Two Interactive,,,170000
Glover,1999,Platform,Atari,,,170000
Dragon Ball GT: Game Boy Advance Video Volume 1,2004,Misc,Namco Bandai Games,,,170000
Country Dance: All Stars,2012,Action,GameMill Entertainment,,E10+,170000
James Cameron's Dark Angel,2002,Action,Universal Interactive,48,T,170000
Mahjong Fight Clu,2004,Misc,Konami Digital Entertainment,,,170000
The Lord of the Rings: Aragorns Quest,2010,Action,Warner Bros. Interactive Entertainment,58,T,170000
Turok 3: Shadow of Oblivion,2000,Shooter,Acclaim Entertainment,,,170000
World Driver Championship,1999,Racing,Midway Games,,,170000
Bomberman 64: The Second Attack!,1999,Adventure,Hudson Soft,,,170000
Spawn: Armageddon,2003,Action,Electronic Arts,57,M,170000
Codename: Kids Next Door: Game Boy Advance Video Volume 1,2004,Misc,Global Star,,,170000
Jikkyou Powerful Pro Yakyuu 2013,2013,Sports,Konami Digital Entertainment,,,170000
Pok\xc3\xa9mon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,2004,Misc,Nintendo,,,170000
Major League Baseball 2K9,2009,Sports,Spike,,E,170000
Gundam Assault Survive,2010,Action,Namco Bandai Games,,,170000
Bee Movie Game,2007,Action,Activision,71,E,170000
Luxor 3,2008,Puzzle,Mumbo Jumbo,,E,170000
Disney TH!NK Fast: The Ultimate Trivia Showdown,2008,Misc,Disney Interactive Studios,,,170000
Fate/Stay Night [R\xc3\xa9alta Nua],2007,Adventure,Kadokawa Shoten,,,170000
The Rise of the Argonauts,2008,Role-Playing,Codemasters,,,170000
Disney's Home on the Range,2004,Action,Disney Interactive Studios,65,E,170000
Space Griffon VF-9,1995,Role-Playing,Panther Software,,,170000
One Piece: Pirate Warriors 3,2015,Action,Namco Bandai Games,76,T,170000
Transformers: Dark of the Moon,2011,Action,Activision,,,170000
Lego Star Wars: The Force Awakens,2016,Action,Warner Bros. Interactive Entertainment,,E10+,170000
.hack//G.U. Vol.1//Rebirth,2006,Role-Playing,Namco Bandai Games,,,170000
Michael Jackson: The Experience 3D,2011,Misc,Ubisoft,,,170000
Star Wars: Battlefront II,2005,Shooter,LucasArts,78,T,170000
FaceBreaker,2008,Fighting,Electronic Arts,53,T,170000
Gyakuten Saiban 3,2004,Adventure,Capcom,,,170000
Gallop Racer 2001,2001,Sports,Tecmo Koei,71,E,170000
MotoGP 09/10,2010,Racing,Capcom,69,E,170000
Nightmare Creatures II,2000,Action,Konami Digital Entertainment,,,170000
Ashes Cricket 2009,2009,Sports,Codemasters,,,170000
Bratz Kidz,2008,Misc,Game Factory,,E,170000
N3 II: Ninety-Nine Nights,2010,Action,Microsoft Game Studios,,,170000
Catwoman,2004,Action,Electronic Arts,46,T,170000
Garfield: Lasagna World Tour,2007,Action,Blast! Entertainment Ltd,,E,170000
Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,2004,Misc,Activision,,,170000
Bomberman B-Daman,1996,Shooter,Hudson Soft,,,170000
Monsters vs. Aliens,2009,Action,Activision,63,E10+,170000
Terminator 3: The Redemption,2004,Shooter,Atari,68,T,170000
World Destruction League: Thunder Tanks,2000,Action,3DO,35,T,170000
Beat Down: Fists of Vengeance,2005,Action,Capcom,48,M,170000
Reloaded,1996,Action,Gremlin Interactive Ltd,,,170000
Robinson: The Journey,2016,Action,Crytek,65,,170000
Sword of the Samurai,2003,Fighting,Ubisoft,,,170000
LEGO Marvel Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,78,E10+,170000
SSX On Tour,2005,Sports,Electronic Arts,80,E,170000
Fairytale Fights,2009,Action,Playlogic Game Factory,51,M,170000
Hot Wheels: Beat That!,2007,Racing,Activision,,,170000
James Bond 007: Everything or Nothing,2003,Shooter,Electronic Arts,73,T,170000
Naruto Shippuden: Ultimate Ninja 5,2007,Fighting,Namco Bandai Games,,,170000
Total War: WARHAMMER,2016,Strategy,Sega,86,T,170000
Shrek Extra Large,2002,Platform,TDK Mediactive,36,T,170000
Final Fantasy V,1998,Role-Playing,SquareSoft,,,170000
World Tour Soccer 2006,2004,Sports,Sony Computer Entertainment,56,E,170000
Camp Rock: The Final Jam,2010,Misc,Disney Interactive Studios,,,170000
Gunvalkyrie,2002,Shooter,Infogrames,73,T,170000
NickToons: Racing,2001,Racing,Hasbro Interactive,,,170000
Jillian Michaels Fitness Ultimatum 2011,2010,Sports,D3Publisher,,E,170000
VR Golf 97,1996,Sports,Gremlin Interactive Ltd,,,170000
State of Emergency,2003,Action,Take-Two Interactive,67,M,170000
Demon Gaze,2013,Role-Playing,Nippon Ichi Software,70,T,170000
Just Dance 2017,2016,Misc,Ubisoft,75,E10+,170000
Off-World Interceptor Extreme,1995,Racing,Crystal Dynamics,,,170000
My French Coach,2007,Misc,Ubisoft,,E,170000
Fuzion Frenzy 2,2007,Misc,Microsoft Game Studios,49,E10+,170000
Disney Golf,2002,Sports,Electronic Arts,72,E,170000
The Naked Brothers Band: The Video Game,2008,Misc,THQ,,,170000
Clock Tower II: The Struggle Within,1998,Adventure,Human Entertainment,49,M,170000
Batman Beyond: Return of the Joker,2000,Action,Ubisoft,,,170000
Backyard NFL Football 10,2009,Sports,Atari,,,170000
CSI: Fatal Conspiracy,2010,Adventure,Ubisoft,42,M,170000
Mega Man Network Transmission,2003,Platform,Capcom,65,E,170000
Densetsu no Stafi 4,2006,Platform,Nintendo,,,170000
Fairytale Fights,2009,Action,Playlogic Game Factory,53,M,170000
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),2008,Role-Playing,Atlus,,,170000
Magical Starsign (US sales),2006,Role-Playing,Nintendo,,,170000
Pursuit Force: Extreme Justice,2007,Action,Sony Computer Entertainment,73,T,170000
Dragon Quest X,2014,Role-Playing,Square Enix,,,170000
Tokimeki Memorial: Private Collection,1996,Misc,Konami Digital Entertainment,,,170000
G-Force,2009,Action,Disney Interactive Studios,68,E10+,170000
RC Revenge Pro,2000,Racing,Acclaim Entertainment,49,E,170000
Surfs Up,2007,Sports,Ubisoft,64,E10+,170000
Buzz! Brain of the UK,2009,Misc,Sony Computer Entertainment,,,170000
Time and Eternity,2012,Role-Playing,Nippon Ichi Software,42,T,170000
Backyard Wrestling: Dont Try This at Home,2003,Fighting,Eidos Interactive,50,M,170000
Gauntlet: Dark Legacy,2002,Action,Midway Games,54,T,170000
Football Manager 2017,2016,Simulation,Sega,81,E,170000
Far East of Eden II: Manji Maru,2003,Role-Playing,Hudson Soft,,,170000
Disney Sing It: Family Hits,2010,Misc,Disney Interactive Studios,72,E,170000
Lost Kingdoms,2002,Role-Playing,Activision,72,T,170000
Ridge Racer Unbounded,2012,Racing,Namco Bandai Games,72,T,170000
The Cursed Crusade,2011,Action,DTP Entertainment,45,M,170000
Brunswick Cosmic Bowling,2010,Sports,GameMill Entertainment,,E,170000
NHL 07,2006,Sports,Electronic Arts,76,E10+,170000
Matchbox Cross Town Heroes,2002,Racing,THQ,,,170000
Wolfenstein 3D,2002,Shooter,BAM! Entertainment,57,M,170000
Nobunaga no Yabou: Tenshoki,1996,Strategy,Tecmo Koei,,,170000
Im A Celebrity: Get Me Out of Here!,2009,Misc,Mindscape,,,170000
Dementium: The Ward,2007,Shooter,SouthPeak Games,72,M,170000
Sudoku Gridmaster,2006,Puzzle,Nintendo,62,E,170000
Learning to Spell,2010,Misc,505 Games,,E,170000
TRON: Evolution,2010,Action,Disney Interactive Studios,58,E10+,170000
Jikkyou Powerful Pro Yakyuu 2014,2014,Sports,Konami Digital Entertainment,,,170000
Green Lantern: Rise of the Manhunters,2011,Action,Warner Bros. Interactive Entertainment,61,T,170000
Super Power League,1993,Sports,Hudson Soft,,,170000
NASCAR 14,2014,Racing,Deep Silver,65,E,170000
Bakugan Battle Brawlers: Defenders of the Core,2010,Action,Activision,50,E10+,170000
Street Fighter Alpha 2,1996,Fighting,Nintendo,,,170000
Naval Assault: The Killing Tide,2010,Simulation,505 Games,40,T,170000
25 to Life,2006,Shooter,Eidos Interactive,41,M,170000
Madden NFL 17,2016,Sports,Electronic Arts,,E,170000
NASCAR 15,2015,Sports,Deep Silver,,E,170000
We Sing UK Hits,2011,Misc,Nordic Games,,T,170000
NCAA Basketball 09,2008,Sports,Electronic Arts,68,E,170000
Bomberman Land,2007,Misc,Rising Star Games,57,E,170000
Sega Superstars,2004,Misc,Sega,72,T,170000
Midway Arcade Treasures,2003,Misc,Midway Games,72,T,170000
Leisure Suit Larry: Magna Cum Laude,2004,Adventure,Vivendi Games,62,M,170000
Pac-Man World 3,2005,Platform,Namco Bandai Games,44,E,170000
Mousetrap / Operation / Simon,2005,Misc,DSI Games,,,170000
Shawn Johnson Gymnastics,2010,Sports,Zoo Games,,E,170000
NBA 09: The Inside,2008,Sports,Sony Computer Entertainment,,E,170000
ZhuZhu Puppies,2011,Simulation,Activision,,E,170000
Resident Evil,1997,Action,Capcom,,,170000
7 Days to Die,2016,Action,Telltale Games,45,M,170000
TOEIC Test Training DS,2007,Misc,IE Institute,,,170000
Itoi Shigesato no Bass Tsuri No. 1,1997,Sports,Nintendo,,,170000
Cubivore: Survival of the Fittest,2002,Adventure,Nintendo,71,E,170000
FlatOut,2004,Racing,Empire Interactive,71,T,170000
Chaotic: Shadow Warriors,2009,Action,Activision,,E10+,170000
Mr. Do!s Castle,1983,Action,Parker Bros.,,,170000
Armor Ambush,1981,Action,Mattel Interactive,,,170000
Death Trap,1982,Action,Avalon Interactive,,,170000
Zoo Keeper,2004,Puzzle,Ignition Entertainment,74,E,170000
Parodius,1995,Shooter,Konami Digital Entertainment,,,170000
Easy Piano,2009,Misc,Game Life,52,E,160000
Blood Bowl,2009,Sports,Focus Home Interactive,61,T,160000
Phantasy Star Online 2,2013,Role-Playing,Sega,,,160000
Taz Wanted,2002,Platform,Atari,65,E,160000
Sid Meiers Civilization IV,2005,Strategy,Take-Two Interactive,94,E10+,160000
TransFormers Animated: The Game,2008,Action,Activision,69,E,160000
Pursuit Force,2005,Racing,Sony Computer Entertainment,75,T,160000
Vehicular Combat League presents Motor Mayhem,2001,Racing,Atari,,,160000
Chuck E. Cheeses Party Games,2010,Misc,UFO Interactive,,E,160000
PoPoLoCrois: Hajimari no Bouken,2002,Role-Playing,Sony Computer Entertainment,,,160000
Just Dance 2017,2016,Misc,Ubisoft,,E10+,160000
Star Wars: Super Bombad Racing,2001,Racing,LucasArts,71,E,160000
Hamster Heroes,2008,Puzzle,Popcorn Arcade,,,160000
Hot Wheels Velocity X,2002,Racing,THQ,,,160000
Driver: San Francisco,2011,Racing,Ubisoft,64,T,160000
Disney Friends,2007,Simulation,Disney Interactive Studios,,E,160000
Alien Resurrection,2000,Shooter,Fox Interactive,61,M,160000
World Tour Soccer 2005,2004,Sports,Sony Computer Entertainment,68,E,160000
Dead Island Definitive Collection,2016,Action,Deep Silver,63,M,160000
Odin Sphere: Leifthrasir,2016,Role-Playing,Nippon Ichi Software,93,T,160000
ESPN College Hoops,2003,Sports,Sega,83,E,160000
Leisure Suit Larry: Box Office Bust,2009,Adventure,Codemasters,25,M,160000
Yakuza Kiwami,2016,Adventure,Sega,,,160000
F1 Championship Season 2000,2000,Racing,Electronic Arts,71,E,160000
Pen 1 Grand Prix: Penguin no Mondai Special,2009,Fighting,Konami Digital Entertainment,,,160000
Pro Evolution Soccer 2014,2013,Action,Konami Digital Entertainment,,E,160000
Robotech: Battlecry,2002,Shooter,TDK Mediactive,74,T,160000
Zapper: One Wicked Cricket!,2002,Platform,Infogrames,,,160000
Bomberman Land,2000,Misc,Hudson Soft,,,160000
Clash of the Titans,2010,Action,Namco Bandai Games,42,T,160000
NBA Live 08,2007,Sports,Electronic Arts,52,E,160000
Paws & Claws: Pet Resort,2006,Simulation,THQ,,,160000
Kya: Dark Lineage,2003,Adventure,Atari,69,T,160000
Curious George,2006,Action,Namco Bandai Games,65,E,160000
F1 2011,2011,Racing,Codemasters,59,E,160000
Stronghold 3,2011,Strategy,7Sixty LLC,47,T,160000
Lethal Skies II,2003,Simulation,Sammy Corporation,73,T,160000
Doctor Lautrec and the Forgotten Knights,2011,Adventure,Konami Digital Entertainment,53,E10+,160000
Kamaitachi no Yoru \xc3\x97 3,2006,Adventure,Sega,,,160000
Ar Nosurge: Ode to an Unborn Star,2014,Role-Playing,Tecmo Koei,67,T,160000
Splatterhouse,2010,Action,Namco Bandai Games,59,M,160000
Guilty Gear Judgment,2006,Fighting,Majesco Entertainment,77,T,160000
Tom and Jerry: Infurnal Escape,2003,Action,Ubisoft,,,160000
NCAA Football 09 All-Play,2008,Sports,Electronic Arts,49,E,160000
The Legend of Heroes VII: The Trail of Zero,2010,Role-Playing,Falcom Corporation,,,160000
Kings Field,1995,Role-Playing,Sony Computer Entertainment,,,160000
Lets Ride: Sunshine Stables,2005,Sports,DTP Entertainment,,,160000
Skylanders Imaginators,2016,Platform,Activision,,E10+,160000
World Stadium 4,2000,Sports,Namco Bandai Games,,,160000
Disney's American Dragon Jake Long: Attack of the Dark Dragon,2006,Action,Disney Interactive Studios,,E,160000
Midway Arcade Treasures 2,2004,Misc,Midway Games,74,M,160000
Castlevania Judgment,2008,Fighting,Konami Digital Entertainment,49,T,160000
NBA Street Homecourt,2007,Sports,Electronic Arts,81,E,160000
Hot Wheels World Race,2003,Racing,THQ,59,E,160000
Monster Jam,2007,Racing,Activision,,E,160000
San Goku Shi Taisen DS,2007,Strategy,Sega,,,160000
Aliens: Infestation,2011,Action,Sega,76,T,160000
Kawa no Nushi Tsuri,1998,Sports,Victor Interactive,,,160000
N2O: Nitrous Oxide,1998,Racing,Gremlin Interactive Ltd,,,160000
Magic: The Gathering - Battlegrounds,2003,Strategy,Atari,,,160000
Apache: Air Assault,2010,Simulation,Activision,70,T,160000
Dancing With The Stars,2007,Misc,Activision,,E10+,160000
Angry Birds Trilogy,2012,Action,Activision,66,E,160000
Otogirisou,1992,Adventure,ChunSoft,,,160000
Finding Nemo: Escape to the Big Blue,2006,Action,THQ,66,E,160000
Guilty Gear Xrd: Sign,2014,Fighting,Arc System Works,,,160000
SD Gundam G Generation 3D,2011,Role-Playing,Namco Bandai Games,,,160000
Crash Tag Team Racing,2005,Racing,Vivendi Games,66,E10+,160000
El Shaddai: Ascension of the Metatron,2011,Action,Ignition Entertainment,75,T,160000
NPPL: Championship Paintball 2009,2008,Shooter,Activision Value,45,E10+,160000
True Swing Golf,2005,Sports,Nintendo,66,E,160000
Hannah Montana: Rock Out the Show,2009,Misc,Disney Interactive Studios,,,160000
TimeSplitters: Future Perfect,2005,Shooter,Electronic Arts,83,M,160000
Zoo Hospital,2008,Simulation,Majesco Entertainment,61,E,160000
Goosebumps HorrorLand,2008,Adventure,Scholastic Inc.,37,E10+,160000
Family Feud Decades,2010,Misc,Ubisoft,,E10+,160000
Midway Arcade Treasures 3,2005,Misc,Midway Games,67,E,160000
Thrillville: Off the Rails,2007,Strategy,LucasArts,73,E10+,160000
Dr. Muto,2002,Platform,Midway Games,,,160000
Sonic Boom: Fire & Ice,2016,Platform,Sega,,,160000
Family Game Night 4: The Game Show,2011,Misc,Electronic Arts,,E,160000
DS Rakubiki Jiten,2005,Misc,Nintendo,,,160000
Murdered: Soul Suspect,2014,Action,Square Enix,51,M,160000
SeaWorld Adventure Parks: Shamus Deep Sea Adventure,2005,Adventure,Activision,,,160000
Fatal Frame II: Crimson Butterfly,2003,Action,Ubisoft,81,M,160000
Shadow Man: 2econd Coming,2002,Adventure,Acclaim Entertainment,68,M,160000
Yu-Gi-Oh! 5Ds Tag Force 6,2011,Strategy,Konami Digital Entertainment,,,160000
Dynasty Warriors 4,2003,Action,Tecmo Koei,75,T,160000
Warriors Orochi 3,2011,Action,Ubisoft Annecy,71,T,160000
Beowulf: The Game,2007,Action,Ubisoft,51,M,160000
Wakeboarding Unleashed Featuring Shaun Murray,2003,Sports,Activision,83,E,160000
Fracture,2008,Shooter,LucasArts,62,T,160000
The Incredibles: Rise of the Underminer,2005,Action,THQ,67,E10+,160000
Dewys Adventure,2007,Platform,Konami Digital Entertainment,67,E,160000
Jikkyou Powerful Pro Yakyuu 3 97 Haru,1997,Sports,Konami Digital Entertainment,,,160000
Alone in the Dark: The New Nightmare,2001,Adventure,Infogrames,77,M,160000
The BIGS,2007,Sports,Take-Two Interactive,77,E,160000
Flushed Away,2006,Platform,D3Publisher,47,E,160000
Hyperdimension Neptunia Victory,2012,Role-Playing,Compile Heart,55,T,160000
Summon Night EX-Thesis: Yoake no Tsubasa,2005,Role-Playing,Banpresto,,,160000
Pro Yaky? Spirits 3,2006,Sports,Konami Digital Entertainment,,,160000
Silent Scope 3,2002,Shooter,Konami Digital Entertainment,61,M,160000
NASCAR Heat 2002,2002,Racing,Infogrames,52,E,160000
Harvest Moon: The Lost Valley,2014,Simulation,Natsume,,,160000
Marble Saga: Kororinpa,2009,Puzzle,Konami Digital Entertainment,74,E,160000
Namco Classic Fighter Collection,2008,Fighting,Namco Bandai Games,,T,160000
International Superstar Soccer Deluxe,1995,Sports,Konami Digital Entertainment,,,160000
WRC 2: FIA World Rally Championship,2011,Racing,Ubisoft,,,160000
